location,date,total_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_smoothed_per_million,icu_patients_per_million,hosp_patients_per_million,total_vaccinations_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,population
Australia,2022-02-03,88745.831,1461.549,184.014,3.476,11.957,169.917,193.5,77.39,32.97,8818.0,0.12,46.78,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-02-04,88745.831,1461.549,187.605,3.405,11.537,162.583,194.44,77.45,33.76,8492.0,0.104,46.77,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-02-05,88745.831,1461.549,190.546,3.313,10.849,158.419,194.93,77.48,34.16,8247.0,0.095,46.76,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-02-06,96428.485,1097.522,192.914,3.171,11.155,149.518,195.2,77.5,34.37,8137.0,0.09,46.76,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-02-07,96428.485,1097.522,195.436,3.056,10.352,145.202,196.02,77.55,35.08,7900.0,0.081,46.75,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-02-08,96428.485,1097.522,197.881,2.854,10.467,137.065,196.86,77.6,35.8,7646.0,0.075,46.74,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-02-09,96428.485,1097.522,200.822,2.871,10.2,130.418,197.68,77.65,36.5,7350.0,0.07,46.73,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-02-10,96428.485,1097.522,203.114,2.729,9.856,125.795,198.45,77.7,37.16,7067.0,0.064,46.72,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-02-11,96428.485,1097.522,205.139,2.505,9.818,119.416,199.22,77.75,37.83,6825.0,0.059,46.71,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-02-12,96428.485,1097.522,207.584,2.434,8.519,114.985,199.63,77.78,38.17,6719.0,0.056,46.71,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-02-13,102989.639,937.308,209.57,2.379,8.824,117.238,199.82,77.79,38.33,6604.0,0.054,37.6,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-02-14,102989.639,937.308,211.633,2.314,8.481,112.654,200.46,77.83,38.88,6336.0,0.05,37.59,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-02-15,102989.639,937.308,213.428,2.221,8.519,104.594,201.07,77.87,39.41,6012.0,0.046,37.58,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-02-16,102989.639,937.308,214.956,2.019,8.557,102.264,201.67,77.91,39.94,5697.0,0.042,37.58,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-02-17,102989.639,937.308,216.599,1.926,7.946,96.572,202.24,77.94,40.43,5420.0,0.04,37.57,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-02-18,102989.639,937.308,218.509,1.91,7.258,94.242,202.83,77.98,40.93,5162.0,0.039,37.56,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-02-19,102989.639,937.308,220.572,1.855,7.029,91.376,203.17,78.01,41.21,5046.0,0.038,37.55,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-02-20,109118.167,875.504,221.947,1.768,6.838,92.293,203.32,78.02,41.34,5001.0,0.038,37.55,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-02-21,109118.167,875.504,223.131,1.643,6.532,91.95,203.86,78.06,41.79,4859.0,0.038,35.37,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-02-22,109118.167,875.504,224.086,1.523,6.571,88.702,204.36,78.09,42.22,4706.0,0.039,35.37,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-02-23,109118.167,875.504,225.729,1.539,5.998,83.507,204.84,78.12,42.61,4531.0,0.039,35.36,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-02-24,109118.167,875.504,227.486,1.555,5.998,79.152,205.31,78.16,43.01,4383.0,0.039,35.35,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-02-25,109118.167,875.504,228.709,1.457,5.73,77.357,205.77,78.19,43.4,4200.0,0.038,35.34,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-02-26,109118.167,875.504,230.275,1.386,5.234,76.211,206.03,78.21,43.61,4089.0,0.037,35.34,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-02-27,115245.664,875.357,231.192,1.321,5.195,76.516,206.15,78.22,43.7,4031.0,0.036,35.33,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-02-28,115245.664,875.357,232.452,1.332,5.004,74.11,206.53,78.25,44.03,3821.0,0.035,35.33,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-03-01,115245.664,875.357,233.178,1.299,4.622,72.734,206.88,78.28,44.32,3591.0,0.032,35.32,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-03-02,115245.664,875.357,234.21,1.212,4.508,70.175,207.21,78.3,44.59,3386.0,0.03,35.32,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-03-03,115245.664,875.357,235.165,1.097,4.202,66.928,207.54,78.33,44.87,3183.0,0.028,38.09,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-03-04,115245.664,875.357,235.47,0.966,4.278,66.928,207.88,78.36,45.15,3014.0,0.027,38.08,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-03-05,115245.664,875.357,236.311,0.862,4.317,66.355,208.08,78.39,45.3,2930.0,0.026,38.07,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-03-06,122722.225,1068.08,236.96,0.824,4.47,69.105,208.17,78.41,45.36,2886.0,0.025,38.07,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-03-07,122722.225,1068.08,237.724,0.753,4.278,68.303,208.46,78.48,45.56,2753.0,0.024,38.05,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-03-08,122722.225,1068.08,238.45,0.753,4.278,66.355,208.8,78.57,45.78,2750.0,0.023,38.03,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-03-09,122722.225,1068.08,239.367,0.737,4.126,64.483,209.15,78.68,46.0,2770.0,0.022,38.0,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-03-10,122722.225,1068.08,239.902,0.677,3.858,64.521,209.5,78.79,46.22,2807.0,0.022,37.98,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-03-11,122722.225,1068.08,240.398,0.704,3.705,63.222,209.91,78.93,46.46,2893.0,0.021,37.94,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-03-12,122722.225,1068.08,241.162,0.693,4.126,65.018,210.18,79.06,46.59,3006.0,0.02,37.91,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-03-13,131961.031,1319.829,242.308,0.764,4.278,65.973,210.31,79.13,46.64,3069.0,0.02,37.89,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-03-14,131961.031,1319.829,242.958,0.748,4.011,68.8,210.6,79.24,46.79,3047.0,0.02,37.87,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-03-15,131961.031,1319.829,243.76,0.759,4.011,68.074,210.96,79.38,47.0,3084.0,0.019,37.83,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-03-16,131961.031,1319.829,244.409,0.72,3.667,70.863,211.32,79.53,47.19,3096.0,0.019,37.8,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-03-17,131961.031,1319.829,245.441,0.791,3.514,69.22,211.66,79.66,47.38,3088.0,0.019,37.77,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-03-18,131961.031,1319.829,246.205,0.83,3.247,72.696,212.04,79.81,47.58,3049.0,0.019,37.73,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-03-19,131961.031,1319.829,246.778,0.802,3.323,74.224,212.31,79.96,47.69,3041.0,0.018,37.69,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-03-20,144461.885,1785.836,247.618,0.759,3.323,78.159,212.45,80.04,47.74,3051.0,0.018,37.67,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-03-21,144461.885,1785.836,248.306,0.764,3.629,80.489,212.78,80.18,47.92,3122.0,0.018,37.64,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-03-22,144461.885,1785.836,249.032,0.753,3.629,80.375,213.1,80.3,48.09,3049.0,0.018,37.61,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-03-23,144461.885,1785.836,249.872,0.78,3.896,82.094,213.37,80.39,48.26,2933.0,0.017,37.59,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-03-24,144461.885,1785.836,250.865,0.775,3.667,82.208,213.67,80.5,48.43,2864.0,0.017,37.56,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-03-25,144461.885,1785.836,251.629,0.775,3.82,82.476,213.99,80.62,48.61,2785.0,0.016,37.53,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-03-26,144461.885,1785.836,252.546,0.824,3.896,83.125,214.22,80.74,48.7,2728.0,0.016,37.51,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-03-27,159198.332,2105.207,253.31,0.813,4.317,87.9,214.34,80.81,48.75,2695.0,0.016,37.49,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-03-28,159198.332,2105.207,254.494,0.884,4.546,90.307,214.61,80.91,48.9,2613.0,0.016,37.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-03-29,159198.332,2105.207,255.564,0.933,3.896,93.439,214.85,80.99,49.05,2509.0,0.015,37.45,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-03-30,159198.332,2105.207,256.748,0.982,3.4,95.197,215.08,81.06,49.19,2450.0,0.015,37.43,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-03-31,159198.332,2105.207,257.703,0.977,3.362,96.763,215.31,81.14,49.32,2345.0,0.015,44.17,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-04-01,159198.332,2105.207,258.849,1.031,3.629,96.343,215.54,81.22,49.46,2207.0,0.014,44.16,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-04-02,159198.332,2105.207,259.919,1.053,3.935,98.596,215.69,81.29,49.52,2097.0,0.014,44.14,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-04-03,174325.191,2160.98,260.95,1.091,4.087,103.104,215.76,81.33,49.55,2040.0,0.014,44.14,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-04-04,174325.191,2160.98,262.058,1.081,4.355,108.338,215.96,81.4,49.67,1927.0,0.013,44.13,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-04-05,174325.191,2160.98,263.319,1.108,4.087,107.383,216.14,81.45,49.78,1837.0,0.013,44.12,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-04-06,174325.191,2160.98,264.197,1.064,3.896,106.122,216.31,81.5,49.89,1753.0,0.012,44.11,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2022-04-07,174325.191,2160.98,265.267,1.081,3.629,107.65,216.48,81.55,50.0,1668.0,0.012,44.1,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
